Date,Open,High,Low,Close,Volume
2019-02-05,41.2335,41.7587,41.1081,41.5446,151356393
2019-02-04,39.9296,40.9417,39.9018,40.8489,132045504
2019-02-01,39.8249,40.305,39.5798,39.7176,136961463
2019-01-31,39.623,40.31,39.2496,39.7009,170801343
2019-01-30,38.9411,39.6319,38.2228,39.4133,256203295
2019-01-29,37.2677,37.716,36.7553,36.8962,174354875
2019-01-28,37.1613,37.2874,36.6487,37.2795,109810437
2019-01-25,37.0902,37.716,36.8073,37.6304,140649844
2019-01-24,36.7553,36.8471,36.1935,36.4222,106663924
2019-01-23,36.7653,37.0076,36.1836,36.7088,96975123
2019-01-22,37.3053,37.3801,36.4055,36.5639,127426990
2019-01-18,37.5663,37.658,37.2026,37.4026,141501465
2019-01-17,36.7779,37.6058,36.5552,37.176,125025486
2019-01-16,36.5168,37.1809,36.4971,36.9592,128163769
2019-01-15,35.8454,36.5838,35.7944,36.5138,120368292
2019-01-14,35.9787,36.0773,35.5914,35.7816,136001580
2019-01-11,36.4675,36.6587,36.1364,36.3257,113295175
2019-01-10,36.3758,36.7208,35.9807,36.6833,150010777
2019-01-09,36.0821,36.8586,35.691,36.5659,189078304
2019-01-08,35.6751,36.2132,35.4249,35.9531,171998998
2019-01-07,35.4662,35.4978,34.7999,35.2809,229656271
2019-01-04,34.4737,35.4327,34.3001,35.3619,245710666
2019-01-03,34.3439,34.7546,33.8697,33.9151,382827194
2019-01-02,36.9473,37.8876,36.7848,37.6668,155289425
2018-12-31,37.8087,38.0118,37.3189,37.6255,146752346
2018-12-28,37.5663,37.8059,36.8635,37.2628,177307170
2018-12-27,37.171,37.3898,35.7984,37.2431,222693774
2018-12-26,35.3715,37.5004,34.9971,37.4874,245607842
2018-12-24,35.3361,36.1463,34.9656,35.0237,155832335
2018-12-21,37.4125,37.724,35.691,35.9502,401409183
2018-12-20,38.263,38.6652,37.046,37.4046,271561213
2018-12-19,39.5974,39.9375,37.9459,38.3734,205631233
2018-12-18,39.4446,39.9571,39.209,39.613,141880864
2018-12-17,39.4623,40.1544,38.8169,39.1027,185677514
2018-12-14,40.31,40.3295,39.4212,39.4702,170650670
2018-12-13,40.6669,41.1614,40.4401,40.7761,133731923
2018-12-12,40.644,41.0047,40.3149,40.3345,149369341
2018-12-11,40.9437,40.9751,39.8349,40.2233,198228804
2018-12-10,39.3569,40.569,38.9599,40.4528,260044531
2018-12-07,41.3833,41.6136,40.1424,40.1886,177266116
2018-12-06,40.9682,41.6847,40.6499,41.67,180690469
2018-12-04,43.1601,43.5049,42.0474,42.149,173336274
2018-12-03,43.9967,44.112,43.2252,44.0834,171045987
2018-11-30,43.0003,43.0103,42.2258,42.5943,165736375
2018-11-29,43.566,43.5976,42.3853,42.8247,175121065
2018-11-28,42.156,43.2448,41.7221,43.1581,193117608
2018-11-27,40.9081,41.6828,40.7582,41.5595,173516949
2018-11-26,41.5595,41.726,40.6104,41.6453,188656702
2018-11-23,41.7241,42.1242,41.0491,41.0923,99043718
2018-11-21,42.8675,42.9953,42.1143,42.1685,130488530
2018-11-20,42.5459,43.2871,41.8611,42.2141,284357961
2018-11-19,45.3202,45.4867,44.1239,44.3328,175753637
2018-11-16,45.4384,46.5079,45.1941,46.1598,154822031
2018-11-15,44.9339,45.7894,44.5801,45.6513,194862786
2018-11-14,46.2497,46.3876,44.3495,44.5544,254908552
2018-11-13,45.7045,47.0331,45.6613,45.8524,196557128
2018-11-12,47.4665,47.6697,46.2228,46.3147,214386110
2018-11-09,49.0256,49.137,48.2394,48.7727,144078715
2018-11-08,50.0831,50.1167,49.3164,49.7282,106333075
2018-11-07,48.9577,49.9274,48.5213,49.9018,140621182
2018-11-06,47.9948,48.6601,47.9447,48.4323,134135654
2018-11-05,48.5623,48.5822,47.107,47.919,278359633
2018-11-02,49.809,50.7819,48.8297,49.3194,384232179
2018-11-01,52.066,52.8505,51.5347,52.8189,245373626
2018-10-31,51.5525,52.3991,51.4926,52.0227,161381296
2018-10-30,50.1887,51.1445,49.7401,50.7001,154233602
2018-10-29,52.0995,52.2168,48.9863,50.4506,193257042
2018-10-26,51.3182,52.3351,50.5502,51.4147,198822474
2018-10-25,51.7468,52.6227,51.5209,52.2424,125607311
2018-10-24,52.9085,53.303,50.9926,51.1249,172177777
2018-10-23,51.3012,53.0625,51.0324,52.9382,163101652
2018-10-22,52.2394,53.0888,52.0423,52.4454,121132243
2018-10-19,51.8285,52.5933,51.6798,52.1291,139166743
2018-10-18,51.7802,52.2267,50.628,51.3474,137074066
2018-10-17,52.8356,52.9175,52.136,52.5784,96282008
2018-10-16,52.0404,53.0003,51.5229,52.8011,122780933
2018-10-15,52.5706,52.7291,51.6422,51.6649,129541993
2018-10-12,52.3912,52.9756,51.5427,52.7914,169706877
2018-10-11,50.9877,52.1723,50.4705,50.9703,223501611
2018-10-10,53.5907,53.7983,51.3542,51.4273,176660019
2018-10-09,53.1579,54.0181,52.8208,53.9245,113134249
2018-10-08,52.8159,53.4328,52.3381,53.1903,124800196
2018-10-05,54.1857,54.2951,52.4288,53.3186,141277613
2018-10-04,54.854,55.2294,53.8931,54.1936,134805094
2018-10-03,54.6805,55.4946,54.6183,55.1624,120554674
2018-10-02,54.0123,54.6677,53.8674,54.4973,104287230
2018-10-01,54.1837,54.5295,53.7983,54.0152,99291811
2018-09-28,53.43,53.6792,53.2514,53.6576,96466977
2018-09-27,53.2023,53.8212,53.1334,53.4692,126976566
2018-09-26,52.5311,53.1844,52.2325,52.3912,100906949
2018-09-25,52.2297,52.9609,52.2198,52.811,103303646
2018-09-24,51.5377,52.5933,51.4946,52.4798,116509754
2018-09-21,52.4778,52.6178,51.6479,51.7338,404923274
2018-09-20,52.3479,52.8306,52.0896,52.2955,111946848
2018-09-19,51.9369,52.201,51.1741,51.9054,114113689
2018-09-18,51.7665,52.7331,51.6118,51.8737,132826529
2018-09-17,52.8011,52.9904,51.6422,51.7861,156485026
2018-09-14,53.6596,53.9167,52.8887,53.2072,134625399
2018-09-13,53.1284,54.2814,52.9005,53.8143,175464452
2018-09-12,53.4663,53.4821,52.2521,52.5488,207322420
2018-09-11,51.8166,53.3204,51.4766,53.2102,150401155
2018-09-10,52.5195,52.7331,51.4549,51.8955,166251133
2018-09-07,52.7331,53.5689,52.4601,52.6032,158271704
2018-09-06,53.769,54.038,52.6032,53.0268,144262634
2018-09-05,54.4314,54.5918,53.5029,53.9245,140236342
2018-09-04,54.2951,54.4716,53.8674,54.2834,115234039
2018-08-31,53.8379,54.4017,53.7127,54.1049,182337892
2018-08-30,53.0625,54.2586,52.8603,53.486,205282315
2018-08-29,52.3253,53.1215,52.1498,52.9974,114664702
2018-08-28,52.0562,52.4189,52.0374,52.2198,95824979
2018-08-27,51.6165,51.9949,51.4206,51.7997,86351982
2018-08-24,51.4866,51.5575,51.1297,51.3801,77732565
2018-08-23,51.0194,51.594,51.0074,51.2183,79444312
2018-08-22,50.8893,51.4273,50.8261,51.1151,80011886
2018-08-21,51.5327,51.6264,50.8696,51.1131,110057673
2018-08-20,51.8384,52.0976,51.1297,51.2114,127424491
2018-08-17,50.7327,51.8027,50.6665,51.714,149046239
2018-08-16,50.3326,50.8191,50.2654,50.7031,119904947
2018-08-15,49.7282,50.0909,49.5195,49.9718,121197373
2018-08-14,49.9503,50.0477,49.5027,49.8574,87289724
2018-08-13,49.3696,50.1403,49.3696,49.6415,108926485
2018-08-10,49.2908,49.6989,49.1233,49.3304,103542704
2018-08-09,49.0956,49.6861,49.0758,49.4762,99183335
2018-08-08,48.8048,49.2238,48.4422,49.0877,95100174
2018-08-07,49.5805,49.6199,48.9737,49.0544,108027180
2018-08-06,49.2681,49.5628,49.0456,49.5225,107343234
2018-08-03,49.0356,49.4423,48.6699,49.2652,141211296
2018-08-02,47.51,49.3577,47.4577,49.1233,263463000
2018-08-01,47.1679,47.788,46.7314,47.7306,286817256
2018-07-31,45.074,45.5075,44.8442,45.071,166228719
2018-07-30,45.4542,45.5194,44.7813,44.9811,88784425
2018-07-27,46.1835,46.2328,45.0276,45.2404,101426614
2018-07-26,46.0957,46.4172,45.8602,46.003,80536661
2018-07-25,45.7273,46.151,45.5735,46.1431,71039598
2018-07-24,45.5764,45.8712,45.4887,45.7125,78940511
2018-07-23,45.1674,45.4671,44.8974,45.3891,67505370
2018-07-20,45.4258,45.5735,45.0442,45.3469,87418672
2018-07-19,44.9301,45.6022,44.9301,45.4502,85648475
2018-07-18,45.4258,45.4307,44.9861,45.0984,69211085
2018-07-17,44.9438,45.4482,44.8105,45.3499,65585082
2018-07-16,45.3665,45.6255,45.1033,45.2237,63510391
2018-07-13,45.2649,45.4404,45.2208,45.3202,52857207
2018-07-12,44.8905,45.3399,44.8374,45.2532,76167705
2018-07-11,44.6481,44.9518,44.4373,44.4983,79504438
2018-07-10,45.1752,45.3074,45.0471,45.0865,67293361
2018-07-09,44.8827,45.1674,44.8354,45.1429,83410375
2018-07-06,43.9209,44.6353,43.8687,44.521,73820822
2018-07-05,43.8814,44.1525,43.6459,43.9169,70101351
2018-07-03,44.4816,44.515,43.4724,43.5611,58915681
2018-07-02,43.5384,44.3671,43.4457,44.3378,74859814
2018-06-29,44.1239,44.3397,43.3257,43.8459,95995965
2018-06-28,43.6036,44.1051,43.5336,43.9396,73314140
2018-06-27,43.8754,44.3623,43.5877,43.6172,106751928
2018-06-26,43.3453,44.1801,43.2389,43.6834,103728510
2018-06-25,43.4409,43.8014,42.8053,43.1483,133678171
2018-06-22,44.0853,44.0933,43.7474,43.8014,114837345
2018-06-21,44.3553,44.6126,43.8064,43.9306,108552864
2018-06-20,44.1376,44.3426,43.9918,44.1722,87092145
2018-06-19,43.8528,44.1326,43.4527,43.9819,141764611
2018-06-18,44.4983,44.8155,44.3426,44.7073,78041109
2018-06-15,45.0107,45.0414,44.5919,44.7298,260571630
2018-06-14,45.3735,45.3793,45.0571,45.1961,91235396
2018-06-13,45.5705,45.6829,45.1083,45.1723,91354962
2018-06-12,45.334,45.616,45.2788,45.538,71397010
2018-06-11,45.3241,45.4691,45.0541,45.2946,77296338
2018-06-08,45.2838,45.4768,44.9498,45.4089,112542129
2018-06-07,45.9854,46.0001,45.5508,45.8228,90125487
2018-06-06,45.8642,45.9709,45.4592,45.947,88379482
2018-06-05,45.7273,45.9381,45.5576,45.7865,91049168
2018-06-04,45.3931,45.813,45.3241,45.4384,110892952
2018-06-01,44.5249,45.067,44.4718,45.0611,98971741
2018-05-31,44.3475,44.584,44.0903,44.2608,116029385
2018-05-30,44.4638,44.5278,44.2393,44.4117,78909470
2018-05-29,44.4353,44.7092,44.2608,44.5033,95051995
2018-05-25,44.584,44.9201,44.4459,44.6677,73718300
2018-05-24,44.7132,44.7298,44.1051,44.5644,98091334
2018-05-23,44.1376,44.6481,43.9987,44.6156,84684463
2018-05-22,44.6205,44.7396,44.2393,44.3328,64344608
2018-05-21,44.5278,44.8275,44.2705,44.4429,77686132
2018-05-18,44.3397,44.4836,44.0873,44.1286,77251030
2018-05-17,44.5278,44.7476,44.1406,44.2904,73013527
2018-05-16,44.0735,44.6402,44.0559,44.5723,80988820
2018-05-15,44.2393,44.3101,43.8459,44.1573,100038398
2018-05-14,44.7695,44.8905,44.4954,44.5644,87725735
2018-05-11,44.8808,45.0177,44.4018,44.6697,110665161
2018-05-10,44.2982,44.9171,44.2764,44.8374,118623419
2018-05-09,44.0163,44.2145,43.7031,44.2055,98373233
2018-05-08,43.6459,43.9396,43.3384,43.901,120375861
2018-05-07,43.6932,44.2804,43.5906,43.6882,179916427
2018-05-04,42.0623,43.4724,42.0454,43.3778,238190848
2018-05-03,41.5005,41.8809,41.1594,41.734,144386814
2018-05-02,41.3456,41.9408,41.0047,41.6572,282005305
2018-05-01,39.2654,39.9216,38.9983,39.9018,227036233
2018-04-30,38.261,39.4643,38.1939,38.9953,179814719
2018-04-27,38.6947,38.7755,37.8994,38.3015,151115585
2018-04-26,38.7233,39.1027,38.5438,38.7489,118512066
2018-04-25,38.3684,39.0298,38.3203,38.612,120288153
2018-04-24,39.0889,39.2457,38.0414,38.4395,142792563
2018-04-23,39.3647,39.3826,38.7174,38.9914,154758878
2018-04-20,40.2545,40.3966,39.0318,39.1007,277562720
2018-04-19,41.2805,41.3851,40.7397,40.7731,147525691
2018-04-18,41.9567,42.1922,41.732,41.9637,87961303
2018-04-17,41.6373,42.2218,41.6176,42.0593,112758438
2018-04-16,41.3004,41.5704,41.251,41.4856,91453056
2018-04-13,41.2404,41.4906,41.0175,41.2305,106480920
2018-04-12,40.9148,41.2935,40.8321,41.0854,97008727
2018-04-11,40.64,41.0342,40.5111,40.6883,95069153
2018-04-10,40.8222,41.0511,40.4725,40.8818,121107700
2018-04-09,40.0814,40.845,40.0715,40.1227,122982074
2018-04-06,40.3394,40.6982,39.6861,39.7274,148358447
2018-04-05,40.7219,41.1081,40.6028,40.7731,114147520
2018-04-04,38.9075,40.585,38.8802,40.4912,146664023
2018-04-03,39.558,39.8181,38.9075,39.7304,128323564
2018-04-02,39.616,39.8646,38.8091,39.3284,159299284
2018-03-29,39.5974,40.5239,39.3766,39.5915,162739472
2018-03-28,39.4623,40.1147,38.9785,39.2819,176598461
2018-03-27,40.9781,41.329,39.3826,39.7176,173436928
2018-03-26,39.6546,40.847,39.2721,40.7661,159106213
2018-03-23,39.7304,40.0912,38.9223,38.9223,173887049
2018-03-22,40.1097,40.7437,39.7818,39.8428,175845018
2018-03-21,41.3034,41.3152,40.4064,40.4084,157045190
2018-03-20,41.3516,41.7123,41.2776,41.3516,83277323
2018-03-19,41.8366,41.8729,40.9751,41.3634,141753177
2018-03-16,42.154,42.2612,41.9105,42.0079,167003857
2018-03-15,42.1192,42.5292,42.0198,42.154,96392129
2018-03-14,42.5488,42.5943,41.9567,42.1045,124468148
2018-03-13,43.0812,43.3,42.2907,42.4631,134322631
2018-03-12,42.542,43.0349,42.5223,42.8754,136499155
2018-03-09,41.9931,42.47,41.8532,42.4651,136406252
2018-03-08,41.4077,41.7912,41.3103,41.7458,100758752
2018-03-07,41.2776,41.4926,41.118,41.3004,134364725
2018-03-06,41.9805,42.0623,41.5575,41.6799,100819784
2018-03-05,41.3436,41.939,41.179,41.7163,120369871
2018-03-02,40.7731,41.5971,40.6903,41.5763,162974461
2018-03-01,42.1292,42.416,40.7397,41.2935,206831145
2018-02-28,42.2967,42.617,42.0158,42.0326,160127204
2018-02-27,42.2572,42.5885,42.0424,42.0937,164984090
2018-02-26,41.6089,42.3282,41.5763,42.2288,160461135
2018-02-23,40.9751,41.4463,40.9457,41.4127,143184400
2018-02-22,40.5356,41.0421,40.5141,40.7021,131193176
2018-02-21,40.7801,41.0806,40.3474,40.3613,158447075
2018-02-20,40.595,41.115,40.446,40.5474,143651158
2018-02-16,40.6708,41.2491,40.5278,40.6854,170039783
2018-02-15,40.0596,40.845,39.8804,40.8192,215791893
2018-02-14,38.4671,39.5323,38.4325,39.4921,171576961
2018-02-13,38.2178,38.8762,38.1468,38.7785,137675117
2018-02-12,37.3947,38.6681,37.1661,38.3883,257598818
2018-02-09,37.0657,37.2528,35.4495,36.9081,299215954
2018-02-08,37.6668,37.8314,36.4379,36.4616,230570925
2018-02-07,38.3222,38.3962,37.3752,37.4804,219083556
2018-02-06,36.3857,38.469,36.1876,38.3114,290408363
2018-02-05,37.3829,38.5045,36.6557,36.7701,307433256
2018-02-02,39.0099,39.1943,37.6225,37.716,365890612
2018-02-01,39.2849,39.628,39.1844,39.425,195426954
2018-01-31,39.211,39.5876,39.1205,39.3463,137338913
2018-01-30,38.8996,39.3314,38.7026,39.2369,194491476
2018-01-29,39.9866,39.9866,39.2595,39.4702,215192409
2018-01-26,40.4164,40.4164,39.961,40.3021,166351476
2018-01-25,41.0047,41.1101,40.0715,40.2134,176381311
2018-01-24,41.6472,41.6602,40.7021,40.9387,218639177
2018-01-23,41.6602,42.1685,41.5496,41.602,138475553
2018-01-22,41.6602,41.7753,41.5005,41.5933,115165662
2018-01-19,41.9736,42.2001,41.6847,41.939,133960634
2018-01-18,42.152,42.3232,41.8887,42.1262,132304308
2018-01-17,41.3949,42.1242,41.1399,42.0877,145830942
2018-01-16,41.8029,42.156,41.3929,41.4048,125611428
2018-01-12,41.4028,41.675,41.2776,41.6089,107802661
2018-01-11,41.0245,41.2404,41.0027,41.1909,79380268
2018-01-10,40.6922,40.9585,40.6569,40.9556,101870955
2018-01-09,41.0145,41.1379,40.7504,40.9654,91633457
2018-01-08,40.9712,41.2677,40.8748,40.9811,87365935
2018-01-05,40.7582,41.2136,40.6699,41.122,100413538
2018-01-04,40.5454,40.7661,40.4361,40.6639,95104622
2018-01-03,40.5435,41.0145,40.4064,40.4725,125393932
2018-01-02,39.9866,40.4883,39.775,40.4794,108596378
2017-12-29,40.0685,40.0862,39.765,39.767,110411435
2017-12-28,40.1856,40.3809,40.0596,40.2055,70035893
2017-12-27,39.9709,40.1325,39.8842,40.0882,91408168
2017-12-26,40.1364,40.2923,39.8774,40.0814,141047071
2017-12-22,41.0471,41.2265,41.0027,41.125,69537492
2017-12-21,40.9268,41.3654,40.9109,41.125,88730329
2017-12-20,41.0903,41.2265,40.715,40.9712,99819816
2017-12-19,41.13,41.2186,40.9081,41.0106,116575569
2017-12-18,41.0923,41.6353,41.0883,41.459,125058542
2017-12-15,40.8028,40.9268,40.5258,40.8846,170773457
2017-12-14,40.5111,40.6854,40.3345,40.4696,86993685
2017-12-13,40.5356,40.783,40.4164,40.4823,99592323
2017-12-12,40.4528,40.5081,40.2903,40.3444,82525975
2017-12-11,39.76,40.6301,39.6615,40.576,145818989
2017-12-08,40.0626,40.1856,39.6683,39.8014,99132784
2017-12-07,39.7176,40.0497,39.6911,39.7887,109179371
2017-12-06,39.3627,39.9936,39.1107,39.7235,120856760
2017-12-05,39.7254,40.305,39.5778,39.8676,116244571
2017-12-04,40.5308,40.564,39.8646,39.9037,138362767
2017-12-01,39.9346,40.3394,39.6013,40.1985,169094059
2017-11-30,40.0477,40.4499,39.5876,40.3809,176560291
2017-11-29,40.566,40.637,39.2819,39.8279,176496241
2017-11-28,40.9585,41.0903,40.3839,40.6727,112358508
2017-11-27,41.1349,41.1419,40.7347,40.9081,87632136
2017-11-24,41.1476,41.2433,41.0401,41.115,59689826
2017-11-22,40.7397,41.122,40.6699,41.1121,108776225
2017-11-21,40.1325,40.8192,40.1325,40.6883,106602273
2017-11-20,40.0134,40.0784,39.8477,39.9415,68264994
2017-11-17,40.1955,40.2764,39.8676,39.9836,93136600
2017-11-16,40.2283,40.3869,40.0163,40.2114,100452264
2017-11-15,39.9395,40.0203,39.5719,39.7304,123407250
2017-11-14,40.6669,40.7681,40.2283,40.2635,105077919
2017-11-13,40.7731,41.0027,40.7484,40.8846,72167761
2017-11-10,41.1496,41.2166,40.9516,41.0441,106941604
2017-11-09,41.0007,41.2364,40.5405,41.184,125676629
2017-11-08,40.8983,41.2677,40.8222,41.2677,104050758
2017-11-07,40.7219,41.0047,40.7219,40.9298,103938885
2017-11-06,40.3573,40.9732,40.2114,40.8028,148520546
2017-11-03,40.7437,40.8058,40.0665,40.3887,253676668
2017-11-02,39.2526,39.4545,38.7006,39.3647,176780724
2017-11-01,39.775,39.7915,38.7804,39.0731,143658462
2017-10-31,39.3146,39.7206,39.086,39.5847,153946968
2017-10-30,38.3734,39.3549,38.3351,39.0368,190905799
2017-10-27,37.2973,38.3065,37.1631,38.1861,189627296
2017-10-26,36.8143,36.9572,36.7059,36.8586,72315416
2017-10-25,36.7383,36.8932,36.356,36.6203,90443786
2017-10-24,36.5907,36.8606,36.5709,36.7819,75328899
2017-10-23,36.7325,36.9277,36.4103,36.5659,93786186
2017-10-20,36.6685,36.9394,36.5226,36.5808,102120702
2017-10-19,36.6991,36.7779,36.299,36.5276,181023564
2017-10-18,37.5633,37.6304,37.3663,37.4046,69427059
2017-10-17,37.4095,37.6668,37.2825,37.5761,81026176
2017-10-16,36.9751,37.4626,36.9179,37.4344,102908797
2017-10-13,36.6943,36.8272,36.6203,36.7553,69928419
2017-10-12,36.6055,36.8491,36.4675,36.5296,69959626
2017-10-11,36.5256,36.7523,36.4715,36.6537,72096975
2017-10-10,36.5424,36.9977,36.3158,36.5088,66639802
2017-10-09,36.4871,36.6943,36.4085,36.4941,69373179
2017-10-06,36.286,36.4085,36.1905,36.3629,74250165
2017-10-05,36.0988,36.3986,36.0674,36.3857,90819017
2017-10-04,35.9689,36.0219,35.6987,35.9323,85910238
2017-10-03,36.0576,36.3138,36.0338,36.1678,69268056
2017-10-02,36.1186,36.1658,35.7619,36.0122,79789124
2017-09-29,35.8802,36.087,35.5894,36.085,112171512
2017-09-28,36.0288,36.1246,35.757,35.892,93889479
2017-09-27,36.0102,36.2271,35.9472,36.1117,108491428
2017-09-26,35.5402,36.0368,35.5174,35.8634,156421429
2017-09-25,35.1214,35.5519,34.9261,35.2542,189488113
2017-09-22,35.5934,35.6524,35.2572,35.5666,198945571
2017-09-21,36.4841,36.4841,35.7687,35.9135,159597531
2017-09-20,36.9751,37.0618,36.0181,36.5453,222929570
2017-09-19,37.3445,37.4065,37.104,37.169,87953236
2017-09-18,37.4904,37.5831,36.9977,37.1594,120261816
2017-09-15,37.1119,37.6914,36.9977,37.4344,208622383
2017-09-14,37.2264,37.3189,37.0192,37.0657,100960117
2017-09-13,37.4324,37.4539,36.977,37.3772,191620045
2017-09-12,38.0778,38.3883,37.176,37.6648,305817329
2017-09-11,37.5831,37.9409,37.4364,37.8116,134600685
2017-09-08,37.6648,37.7338,37.1267,37.1496,121397473
2017-09-07,37.9508,37.9881,37.5494,37.7605,93560576
2017-09-06,38.1023,38.1714,37.589,37.9091,92300996
2017-09-05,38.3418,38.4552,37.5959,37.9488,126010083
2017-09-01,38.5844,38.6187,38.3134,38.4079,70790531
2017-08-31,38.3164,38.5183,38.2828,38.3982,114226462
2017-08-30,38.3517,38.3734,38.0778,38.2532,116263142
2017-08-29,37.4874,38.2039,37.4626,38.1518,125807091
2017-08-28,37.4944,37.9309,37.4462,37.8039,109750001
2017-08-25,37.3772,37.5959,37.2923,37.4294,108766005
2017-08-24,37.5663,37.6381,37.1317,37.2923,84574960
2017-08-23,37.2459,37.5761,37.2006,37.4587,82761527
2017-08-22,37.0539,37.4626,37.0036,37.4095,92115101
2017-08-21,36.8803,36.9721,36.3188,36.8093,112495239
2017-08-18,36.9652,37.3415,36.6923,36.8803,117011725
2017-08-17,37.589,37.6304,36.9592,36.9652,117430626
2017-08-16,37.916,38.0531,37.4974,37.6867,117973502
2017-08-15,37.6186,37.9751,37.4944,37.8352,125475530
2017-08-14,37.3053,37.5121,37.171,37.4265,94277337
2017-08-11,36.6656,37.1367,36.5453,36.8763,112052286
2017-08-10,37.4393,37.4626,36.2072,36.3689,169371690
2017-08-09,37.1516,37.6156,37.1169,37.5663,111751988
2017-08-08,36.9938,37.7457,36.9179,37.3288,154921750
2017-08-07,36.6301,37.0716,36.5424,37.044,93594800
2017-08-04,36.4026,36.7059,36.3118,36.4794,87984404
2017-08-03,36.6271,36.6656,36.156,36.284,114154268
2017-08-02,37.1564,37.2578,36.4222,36.6487,298997684
2017-08-01,34.7745,35.0356,34.6136,34.9971,146361861
2017-07-31,34.9626,35.062,34.5466,34.6857,84523396
2017-07-28,34.9596,35.0376,34.797,34.8719,73729310
2017-07-27,35.8654,35.9135,34.3535,35.1154,139061535
2017-07-26,35.7687,35.9019,35.6987,35.7964,67461461
2017-07-25,35.4051,35.8851,35.4051,35.6229,80734109
2017-07-24,35.1214,35.5539,34.9626,35.474,92049599
2017-07-21,34.9823,35.0858,34.7212,35.0465,107707798
2017-07-20,35.3332,35.3902,35.0277,35.064,73747228
2017-07-19,35.0956,35.3163,34.9724,35.2248,89654921
2017-07-18,34.7999,35.0147,34.6727,35.005,76533814
2017-07-17,34.7055,35.1991,34.6503,34.8847,101916852
2017-07-14,34.5105,34.8304,34.3614,34.7606,86253027
2017-07-13,33.9347,34.6306,33.921,34.4638,107537366
2017-07-12,34.0223,34.0943,33.7761,33.992,106602598
2017-07-11,33.7544,34.0183,33.6766,33.9425,84561855
2017-07-10,33.6126,34.0403,33.4379,33.8333,90384094
2017-07-07,33.3287,33.7583,33.3287,33.6303,80258506
2017-07-06,33.3553,33.4676,33.2154,33.2872,103375192
2017-07-05,33.5129,33.7681,33.2872,33.6076,92401211
2017-07-03,33.7879,33.8854,33.3749,33.4676,61216562
2017-06-30,33.6904,33.8077,33.5347,33.5917,98630635
2017-06-29,33.7486,33.847,33.1838,33.5099,134861912
2017-06-28,33.7001,34.0795,33.3888,34.0123,94565804
2017-06-27,33.8203,34.0914,33.4952,33.5227,106036374
2017-06-26,34.3251,34.5843,33.9053,34.0103,110100030
2017-06-23,33.847,34.3231,33.843,34.1191,151879744
2017-06-22,33.9998,34.2224,33.845,33.9674,81832116
2017-06-21,33.9405,34.0697,33.7268,34.0223,91177347
2017-06-20,34.2581,34.2581,33.8037,33.8203,106699959
2017-06-19,33.505,34.2293,33.505,34.1339,139200012
2017-06-16,33.5347,33.7021,33.165,33.1818,215524048
2017-06-15,33.4261,33.6981,33.1679,33.6567,135753284
2017-06-14,34.3999,34.3999,33.5465,33.853,134868223
2017-06-13,34.3231,34.388,33.853,34.196,146189607
2017-06-12,33.992,34.0745,33.235,33.9151,309571074
2017-06-09,36.1955,36.1955,34.0581,34.7448,277782546
2017-06-08,36.2102,36.2791,36.0102,36.1483,90666671
2017-06-07,36.156,36.3807,36.0269,36.2399,90125253
2017-06-06,35.894,36.3402,35.8733,36.0219,114022278
2017-06-05,35.9954,36.0219,35.7964,35.9019,108408427
2017-06-02,35.8258,36.2596,35.6583,36.2596,118782451
2017-06-01,35.7255,35.7648,35.5026,35.7273,70248481
2017-05-31,35.9086,35.9531,35.5402,35.6259,104854748
2017-05-30,35.7865,36.0181,35.7648,35.8454,86260655
2017-05-26,35.9154,35.9708,35.759,35.8308,93862396
2017-05-25,35.8604,35.9983,35.691,35.892,82402199
2017-05-24,35.8851,35.9531,35.6062,35.7667,82350169
2017-05-23,36.1266,36.1266,35.759,35.8772,85360057
2017-05-22,35.9154,36.0507,35.6623,35.9135,98331694
2017-05-19,35.7766,35.9116,35.5964,35.6987,115285110
2017-05-18,35.2789,35.7667,35.2512,35.5795,143924415
2017-05-17,35.8278,36.0487,34.9163,35.0435,217290897
2017-05-16,36.3709,36.4006,36.0821,36.2625,85734256
2017-05-15,36.3886,36.5376,36.1638,36.3138,111111299
2017-05-12,36.0773,36.4871,36.0694,36.4085,139047930
2017-05-11,35.5569,35.9303,35.5224,35.9038,116789607
2017-05-10,35.6841,35.759,35.3282,35.5964,110991010
2017-05-09,35.7421,35.9708,35.6406,35.7716,168041130
2017-05-08,34.6156,35.6997,34.6156,35.5402,209595806
2017-05-05,34.0914,34.6058,34.0914,34.6008,117651814
2017-05-04,34.0323,34.1831,33.8648,34.0353,100510875
2017-05-03,33.8155,34.2611,33.5099,34.1633,196359184
2017-05-02,34.2739,34.395,34.1092,34.2661,191292415
2017-05-01,33.7021,34.196,33.6716,34.0482,144341370
2017-04-28,33.4676,33.5168,33.2745,33.365,89808387
2017-04-27,33.428,33.4835,33.2843,33.3987,61166998
2017-04-26,33.5563,33.5887,33.301,33.3719,86177222
2017-04-25,33.4261,33.6597,33.4164,33.5721,80386978
2017-04-24,33.3307,33.4359,33.2547,33.3621,73698692
2017-04-21,33.0872,33.1416,32.9493,33.0497,71596480
2017-04-20,32.8023,33.1965,32.7878,33.0872,96389038
2017-04-19,32.9571,32.9866,32.6261,32.6763,71118630
2017-04-18,32.8458,32.9966,32.7779,32.7975,60548669
2017-04-17,32.8606,32.9571,32.7186,32.9443,67269308
2017-04-13,32.9641,33.0744,32.763,32.763,73800511
